it	posterior	prior	BD_lik	root_age	death_age	beta	lambda_0	mu_0	mu_1	shift_ex_1	tot_length
162000	-332.60756074426496	-14.956897337065618	-317.65066340719932	1073.0	64.0	1.0	0.00678784828862868	0.0031902223039163339	0.010694724854509514	597.28144834588193	7702.0
163000	-332.842535334947	-15.081805934000652	-317.76072940094633	1073.0	64.0	1.0	0.0049256373712571518	0.0011326829444464387	0.011017205478857648	591.06286683863095	7702.0
164000	-334.22697888743994	-14.924363521420242	-319.30261536601972	1073.0	64.0	1.0	0.0072159807248855122	0.0034063571350694093	0.012741614644228344	588.3336918909182	7702.0
165000	-331.87877483294386	-14.95417565648572	-316.92459917645812	1073.0	64.0	1.0	0.005312690807343326	0.0034653873904124184	0.012559392633958085	591.35902222588209	7702.0
166000	-330.59306082009823	-15.001900222484986	-315.59116059761323	1073.0	64.0	1.0	0.0044451836452346852	0.0025278066162917343	0.012113629280730958	586.29544080929759	7702.0
167000	-332.81370704830857	-15.050821747228726	-317.76288530107985	1073.0	64.0	1.0	0.0036511194385790537	0.0019128373763367711	0.01152777103334921	583.55106088212699	7702.0
168000	-330.26314585077046	-15.001859823077444	-315.26128602769302	1073.0	64.0	1.0	0.0048653881389486859	0.0024887730423377879	0.010742676874117273	579.11047550551802	7702.0
169000	-332.56090275006261	-14.956762832887762	-317.60413991717485	1073.0	64.0	1.0	0.0069249101934385771	0.003004293329568291	0.0096162885403618496	569.96610993091224	7702.0
170000	-332.10824171664467	-15.006277605482722	-317.10196411116192	1073.0	64.0	1.0	0.0044647262967837092	0.0031150390545777607	0.0083488778023560542	567.25194568538768	7702.0
171000	-330.88928431438819	-15.012785900926115	-315.87649841346206	1073.0	64.0	1.0	0.0051611563475108041	0.0017944778871929394	0.012713145587939071	577.3555555581521	7702.0
172000	-330.40536568107893	-14.979331927661162	-315.42603375341776	1073.0	64.0	1.0	0.0055242848351337668	0.0028888716975733887	0.010726512032606631	586.85901651768643	7702.0
173000	-331.43853646032585	-14.994197388706013	-316.44433907161982	1073.0	64.0	1.0	0.0061031424535997122	0.0027366812703226752	0.0089641355291728148	592.12809761905828	7702.0
174000	-331.0127612233938	-15.008320163432565	-316.00444105996121	1073.0	64.0	1.0	0.0061655091866341261	0.0020809814754992745	0.010847904903247609	600.67428174410327	7702.0
175000	-331.7146760259713	-14.961494439226106	-316.7531815867452	1073.0	64.0	1.0	0.0067756946042548975	0.0027436007208185282	0.011079132183683851	585.03461007546935	7702.0
176000	-331.44268608254862	-14.992420427920761	-316.45026565462786	1073.0	64.0	1.0	0.0064591681061669515	0.002144913990937582	0.010266608297302126	575.95606424739583	7702.0
177000	-333.74241428950876	-14.907941682570421	-318.83447260693833	1073.0	64.0	1.0	0.0068220525489024663	0.0040812699606991298	0.012337574887731295	573.16232353419775	7702.0
178000	-330.83343697181937	-14.975535347292769	-315.85790162452662	1073.0	64.0	1.0	0.0062285658053739023	0.0024095384895896268	0.010940815940833926	566.91717000993856	7702.0
179000	-331.18841877673378	-14.94849831606825	-316.23992046066553	1073.0	64.0	1.0	0.0053577377035676733	0.0027771153957802481	0.015338733515704767	571.59824091378664	7702.0
180000	-331.33827494187449	-14.944639719777358	-316.39363522209715	1073.0	64.0	1.0	0.0051633118634160629	0.0036995246501022195	0.011995744592621078	569.97569314406564	7702.0
181000	-331.03182417835342	-14.985020664326697	-316.04680351402669	1073.0	64.0	1.0	0.0059819518181112802	0.0019819908982782199	0.013127733460303772	573.88165874478898	7702.0
182000	-330.7218591280029	-14.951245430881523	-315.77061369712141	1073.0	64.0	1.0	0.0055020088613380183	0.0028385643152174446	0.014050305119061086	571.62569868723028	7702.0
183000	-331.83076404930642	-14.956961186719655	-316.87380286258679	1073.0	64.0	1.0	0.0051206477877564155	0.003810608785147971	0.0099322879467273369	562.84005942774161	7702.0
184000	-330.55586880781084	-14.980467701089431	-315.57540110672142	1073.0	64.0	1.0	0.0045798990487081704	0.0027655877113392439	0.012594189696292921	571.70606412322991	7702.0
185000	-331.51617375428191	-14.986619614665656	-316.52955413961627	1073.0	64.0	1.0	0.0042371636737275889	0.0024671866842625222	0.014519941609064247	571.08133030405929	7702.0
186000	-333.16327960886292	-14.920749762085633	-318.2425298467773	1073.0	64.0	1.0	0.0072033203259977757	0.0028840916791506525	0.014347093402270784	565.28549492861123	7702.0
187000	-331.98297380204184	-14.956621786553363	-317.0263520154885	1073.0	64.0	1.0	0.004296317255181291	0.0035977430482474573	0.012973617973643022	565.82503266628271	7702.0
188000	-332.20023254684918	-15.040263220652193	-317.15996932619697	1073.0	64.0	1.0	0.0041826427857705652	0.0019977421004541969	0.0095178853642338152	552.47852681082475	7702.0
189000	-330.4560376382388	-14.974868258675599	-315.4811693795632	1073.0	64.0	1.0	0.0052086964349181948	0.0023276201507170719	0.013437134258982833	555.28404526581062	7702.0
190000	-331.10209866962737	-14.968957935380795	-316.13314073424658	1073.0	64.0	1.0	0.0046324418125963393	0.0033513401161886949	0.010936120633776357	557.59222744073134	7702.0
191000	-333.36521417484573	-14.971268297399087	-318.39394587744664	1073.0	64.0	1.0	0.0061265738391316294	0.0017155859270115642	0.016789639042447603	557.09098964300836	7702.0
192000	-331.47072154013995	-14.992626841005896	-316.47809469913403	1073.0	64.0	1.0	0.0054379530821332895	0.0023400569372257212	0.010482667550313515	558.79591804774748	7702.0
193000	-331.7492715357119	-14.986435699793752	-316.76283583591817	1073.0	64.0	1.0	0.0057679881898963547	0.0028474111565792047	0.0085047383319538216	557.32554086185951	7702.0
194000	-331.15046183367213	-14.960035544063306	-316.19042628960881	1073.0	64.0	1.0	0.0044392693611351652	0.0030623900465114305	0.013891324478506998	552.41708672430423	7702.0
195000	-331.37675894553581	-14.950073624282695	-316.4266853212531	1073.0	64.0	1.0	0.0050363732632783967	0.0037061287403104808	0.011030709906911159	554.98346119644498	7702.0
196000	-331.92436284475116	-15.014601234273318	-316.90976161047786	1073.0	64.0	1.0	0.0050947868889925623	0.0016550146433212296	0.012565317322301324	544.97159921944171	7702.0
197000	-331.71399524073405	-14.990484808208031	-316.72351043252604	1073.0	64.0	1.0	0.0061749938564359622	0.0017481408070212068	0.013211119366791578	564.08838729369131	7702.0
198000	-331.77226358872184	-14.937935615324399	-316.83432797339742	1073.0	64.0	1.0	0.0059965134867798649	0.0036778755124185643	0.010808655244615209	562.44822470301756	7702.0
199000	-335.08273093295531	-14.913295739085036	-320.1694351938703	1073.0	64.0	1.0	0.0046241593037973519	0.0037751009611931255	0.01891729566365611	564.01293007819868	7702.0
200000	-330.30913444589987	-14.966053803908508	-315.34308064199138	1073.0	64.0	1.0	0.0050278197594454494	0.0027739616991533326	0.012745320270959435	557.11960080920062	7702.0
201000	-331.05979351044334	-14.966457619362474	-316.09333589108087	1073.0	64.0	1.0	0.0043370448519487147	0.0031378005881544479	0.012730636698840303	545.55019643538424	7702.0
202000	-330.36969481619423	-14.954747765072639	-315.4149470511216	1073.0	64.0	1.0	0.0050273542392255521	0.0029499866261516734	0.013316827461965993	547.39845476667665	7702.0
203000	-330.63566919072582	-14.950791553302755	-315.68487763742309	1073.0	64.0	1.0	0.0057493321236737806	0.0030486008196571089	0.011584751368315428	545.67597875996262	7702.0
204000	-330.56727202199875	-14.943160818895892	-315.62411120310287	1073.0	64.0	1.0	0.0053495562814079118	0.0028675225718030883	0.014655409496326021	543.43807443218384	7702.0
205000	-331.14550907568878	-15.002228177111803	-316.14328089857696	1073.0	64.0	1.0	0.0043073771061242147	0.0024450887921678055	0.011177219877932795	539.80716994518116	7702.0
206000	-331.48465622371998	-15.015040654527082	-316.46961556919291	1073.0	64.0	1.0	0.0042863127094407965	0.0021450817592587688	0.011273998738966257	545.23545364588949	7702.0
207000	-330.93103421274986	-14.968005848562729	-315.96302836418715	1073.0	64.0	1.0	0.0043658681736614274	0.002898771777704201	0.013515545829788611	540.02511051640556	7702.0
208000	-332.05281295610422	-15.009285410765919	-317.04352754533829	1073.0	64.0	1.0	0.0053094381090279903	0.0026025458203535615	0.0078708994499887153	553.80668012133719	7702.0
209000	-333.45125280597802	-15.06274536266732	-318.38850744331069	1073.0	64.0	1.0	0.0045799971004885946	0.0013501779936832877	0.010344157282456476	552.89764345388778	7702.0
210000	-330.74598850709572	-14.974561170154285	-315.77142733694143	1073.0	64.0	1.0	0.004901952226939026	0.0030918791339714985	0.010440790631067948	552.9973795814351	7702.0
211000	-332.34978469302683	-14.9233622847749	-317.42642240825194	1073.0	64.0	1.0	0.0069049412407507973	0.0032234396501000968	0.012358120741700111	550.69022447085081	7702.0
212000	-334.66704419891539	-14.979962056802696	-319.68708214211267	1073.0	64.0	1.0	0.003972078853751098	0.0020683190346314226	0.01956571440374787	546.27892488967291	7702.0
213000	-331.64119502236809	-14.986634401616538	-316.65456062075157	1073.0	64.0	1.0	0.0059938453006181591	0.00181170073708964	0.013275880523766872	552.06004880819057	7702.0
214000	-333.20479095058079	-14.926247856045668	-318.27854309453511	1073.0	64.0	1.0	0.0042141200213512116	0.0039417354982478675	0.016323784250615352	544.22971062009685	7702.0
215000	-330.91238997389411	-15.004927975150689	-315.90746199874343	1073.0	64.0	1.0	0.0052420536181234509	0.0018987185311299759	0.011803895599994915	553.14015900446611	7702.0
216000	-331.39739370633532	-14.983558861142928	-316.41383484519241	1073.0	64.0	1.0	0.0049057965963716886	0.0031767824248154714	0.009154723676608946	552.74613497252813	7702.0
217000	-331.98644690661814	-14.91508031835226	-317.0713665882659	1073.0	64.0	1.0	0.0055690653030898464	0.0035113780160025256	0.015815661954422841	555.28906428745086	7702.0
218000	-331.77511820510171	-14.95016901982671	-316.82494918527499	1073.0	64.0	1.0	0.0056098920157470009	0.00375109376448591	0.010089682830610449	568.3778779242798	7702.0
219000	-330.27753441898614	-14.963490182819173	-315.31404423616698	1073.0	64.0	1.0	0.0053000439540766015	0.0027464115130022299	0.012840417543153992	565.19788499659558	7702.0
220000	-331.00198780861268	-15.029709080723233	-315.97227872788943	1073.0	64.0	1.0	0.0050694581326385622	0.0017772880502038408	0.010365591249662416	567.99900317579545	7702.0
221000	-330.48759693880447	-14.964665893492299	-315.52293104531219	1073.0	64.0	1.0	0.005526541185886991	0.0025317157719670232	0.013658149647284928	572.52885568219222	7702.0
222000	-330.40848509207007	-14.979621873709284	-315.42886321836079	1073.0	64.0	1.0	0.0047259284933111817	0.0028393666606776721	0.012073445608451182	574.40717719727672	7702.0
223000	-331.06128991329513	-14.97283873934199	-316.08845117395316	1073.0	64.0	1.0	0.0063980385824788924	0.0022866784580834725	0.011669493853500263	567.99641577402053	7702.0
224000	-331.45285990822919	-14.994043376005713	-316.45881653222347	1073.0	64.0	1.0	0.0043073733655968581	0.0031192566342497473	0.0098657228199874741	565.6782193526891	7702.0
225000	-332.10701721579136	-14.932232784508244	-317.17478443128311	1073.0	64.0	1.0	0.0056890829638317243	0.0040044985398508103	0.011220979374093682	565.28641762959455	7702.0
226000	-331.94433083480908	-15.023402903869576	-316.92092793093951	1073.0	64.0	1.0	0.0056113580415563385	0.0021831320108571645	0.0078927539417427452	564.25331504693031	7702.0
227000	-330.91989836757466	-14.945527304030563	-315.97437106354408	1073.0	64.0	1.0	0.0053182842591854244	0.003129750365590139	0.014012830019659316	572.45099386197467	7702.0
228000	-331.05758977800599	-14.999613268172379	-316.05797650983362	1073.0	64.0	1.0	0.0041736783398618983	0.0025374820168510737	0.012435838197189885	573.95671904407345	7702.0
229000	-330.97951746099983	-14.989799446302484	-315.98971801469736	1073.0	64.0	1.0	0.0049913574387790661	0.0031080682627346004	0.0094566984311337757	580.34881534229191	7702.0
230000	-331.38035077235662	-14.979017846276935	-316.4013329260797	1073.0	64.0	1.0	0.0043305681037153322	0.0033161202110069963	0.011059533453980174	570.23440867832448	7702.0
231000	-331.63125198725766	-14.997920820381022	-316.63333116687664	1073.0	64.0	1.0	0.0039492954621516392	0.0026253789966275039	0.012873738730335323	572.17006107682334	7702.0
232000	-331.47911472319743	-14.963988982572783	-316.51512574062463	1073.0	64.0	1.0	0.0057164713238740082	0.0033881691645467399	0.0094652122447705551	568.69446797673481	7702.0
233000	-331.11542938619601	-15.026023519664831	-316.08940586653119	1073.0	64.0	1.0	0.0052007562051390619	0.0020805967193892635	0.0089059493181074152	569.70791913673827	7702.0
234000	-331.62490842214095	-14.993781445039977	-316.63112697710096	1073.0	64.0	1.0	0.0040147432106250941	0.0025747027938832325	0.013532168625130627	571.63751738542885	7702.0
235000	-331.54414017268698	-14.98155639918744	-316.56258377349957	1073.0	64.0	1.0	0.0046241720168471809	0.0027124761054527452	0.012020171725236449	558.65902383383002	7702.0
236000	-330.54584101284877	-14.988300848571139	-315.55754016427761	1073.0	64.0	1.0	0.0056579339624203738	0.0025454404772773842	0.0098841425359426326	567.3147906530736	7702.0
237000	-330.69982627112768	-14.962182475969446	-315.73764379515825	1073.0	64.0	1.0	0.0050853273895638948	0.0032911834754236332	0.011241983499881904	567.60611658310438	7702.0
238000	-331.33715637229574	-15.022033242428851	-316.31512312986689	1073.0	64.0	1.0	0.0041715522261854994	0.002028096992228101	0.012330992778654314	573.42504835566092	7702.0
239000	-332.09945773611196	-14.997823095465627	-317.10163464064635	1073.0	64.0	1.0	0.00391769185051692	0.0024139560487188827	0.014247833167467356	571.08314032514784	7702.0
240000	-331.2730705205592	-14.938830175824281	-316.33424034473489	1073.0	64.0	1.0	0.0052822574441547367	0.0034134579465141526	0.013960373941943761	574.29138663031392	7702.0
241000	-332.35385291817425	-14.917103459650063	-317.43674945852422	1073.0	64.0	1.0	0.0055301071609085367	0.0035435978634035365	0.015775484561652349	563.74266584439613	7702.0
242000	-330.64315796138021	-15.001638193072464	-315.64151976830777	1073.0	64.0	1.0	0.004411501312798655	0.0023558839890315078	0.011950680173780962	564.05772280070642	7702.0
243000	-333.91658746966652	-14.934629305883629	-318.98195816378291	1073.0	64.0	1.0	0.0048104904491184479	0.0047595896384899907	0.010942242058316192	567.90149782866206	7702.0
244000	-334.13349047324931	-14.97632259430285	-319.15716787894644	1073.0	64.0	1.0	0.0073536609490603942	0.0016811157696421473	0.01380898567630328	570.15585004882121	7702.0
245000	-330.53585989171785	-14.964575484674082	-315.57128440704378	1073.0	64.0	1.0	0.0052149504721756999	0.0031741670860325013	0.0113321267731756	573.17606397638622	7702.0
246000	-330.24620787724507	-15.004745202085594	-315.24146267515948	1073.0	64.0	1.0	0.005099866429543418	0.0021772935621409699	0.011264786717190283	575.55392876443636	7702.0
247000	-330.31868836820706	-14.973433415076958	-315.34525495313011	1073.0	64.0	1.0	0.0049575109129279954	0.0027868749434704632	0.012700219604043056	576.6189238855427	7702.0
248000	-333.32464121908134	-14.964154222853647	-318.36048699622768	1073.0	64.0	1.0	0.007389716603630794	0.0026842449664468801	0.0096129049845794998	576.30725933812346	7702.0
249000	-330.55532912597261	-14.959284281971096	-315.59604484400148	1073.0	64.0	1.0	0.0054767021202495559	0.0031038314323785779	0.012432371717097867	584.85917237419153	7702.0
250000	-331.22384514938818	-14.947106275427821	-316.27673887396037	1073.0	64.0	1.0	0.0055771291508536075	0.0035722697060031881	0.012087217012484264	586.09061957851827	7702.0
251000	-332.29788436054469	-14.938370587765945	-317.35951377277871	1073.0	64.0	1.0	0.0052549546257576593	0.0041599889935411243	0.012140941034933531	587.29840232819504	7702.0
252000	-331.53696104721905	-14.947005639802777	-316.58995540741626	1073.0	64.0	1.0	0.0065745754450773908	0.002761714962170769	0.013161091953265617	581.54975785030649	7702.0
253000	-333.55437781617076	-14.973664197274809	-318.58071361889597	1073.0	64.0	1.0	0.0073356084539579897	0.0027633603140164681	0.0090143190555814264	588.50783026793511	7702.0
254000	-330.28238231042548	-14.99593697495574	-315.28644533546975	1073.0	64.0	1.0	0.0047502262382383567	0.0024829009165175516	0.012145229384759254	583.98912723627689	7702.0
255000	-330.45163858175596	-15.00542313804106	-315.44621544371489	1073.0	64.0	1.0	0.004799957883861952	0.0021303260183071311	0.012455837335031909	579.19138251688935	7702.0
256000	-330.4139699806538	-14.982768385048384	-315.43120159560544	1073.0	64.0	1.0	0.0048351145764216376	0.0029347355045658756	0.011159101721050675	578.33119643146688	7702.0
257000	-330.69738781292182	-14.985434649975355	-315.71195316294649	1073.0	64.0	1.0	0.0050140774484816551	0.003115122456882286	0.010198472161114126	586.47546039887709	7702.0
258000	-331.1330173094438	-15.027605192887457	-316.10541211655635	1073.0	64.0	1.0	0.0058933777658674953	0.0017154015988694357	0.010642313171842417	591.90455803744294	7702.0
